id,title,abstract
pub.1164496266,Robotic-assisted unicompartmental knee arthroplasty: historical perspectives and current innovations,"Robotic assisted unicompartmental knee arthroplasty (RAUKA) has emerged as a successful approach for optimizing implant positioning accuracy, minimizing soft tissue injury, and improving patient-reported outcomes. The application of RAUKA is expected to increase because of its advantages over conventional unicompartmental knee arthroplasty. This review article provides an overview of RAUKA, encompassing the historical development of the procedure, the features of the robotic arm and navigation systems, and the characteristics of contemporary RAUKA. The article also includes a comparison between conventional unicompartmental arthroplasty and RAUKA, as well as a discussion of current challenges and future advancements in the field of RAUKA."
pub.1174523263,Robotic arthroplasty software training improves understanding of total knee arthroplasty alignment and balancing principles: a randomized controlled trial,"Understanding alignment and gap balancing in Total Knee Arthroplasty (TKA) can be challenging for trainee and experienced orthopedic surgeons. Traditional learning methods may not effectively translate to real-life scenarios. The advent of advanced technologies like robotic surgery and navigation systems has revolutionized intraoperative understanding of gap balancing techniques. This trial aims to investigate the effectiveness of robotic TKA planning software in educating trainees about alignment and ligament balancing. We hypothesize that a single session with the software will significantly enhance trainees’ understanding of these techniques. This UK-based single-center, two-arm, group parallel randomized controlled trial was conducted during a national robotic arthroplasty symposium. It aims to evaluate the effect of robotic knee arthroplasty software training on understanding TKA alignment and gap balancing principles using Multiple Choice Questions (MCQs). The MCQ test was crafted based on established guidelines from a different institution with expert consensus in the field. Our study revealed that baseline knowledge of gap balancing and alignment principles was generally low among all participants. However, the intervention group, which received comprehensive robotic software training, demonstrated a significant improvement in their MCQ scores compared to the control group, which did not undergo the training. In conclusion, our study demonstrates that robotic arthroplasty software training significantly improves the understanding of TKA alignment and balancing principles among orthopedic trainees. Level of Evidence II."
pub.1159788042,A Bibliometric Analysis of the Top 100 Most Influential Studies on Robotic Arthroplasty,"Background: The use of robotics in arthroplasty surgery has increased substantially in recent years. The purpose of this study was to objectively identify the 100 most influential studies in the robotic arthroplasty literature and to conduct a bibliometric analysis of these studies to describe their key characteristics.
Methods: The Clarivate Analytics Web of Knowledge database was used to gather data and metrics for robotic arthroplasty research using Boolean queries. The search list was sorted in descending order by the number of citations, and articles were included or excluded based on clinical relevance to robotic arthroplasty.
Results: The top 100 studies were cited a total of 5770 times from 1997 to 2021, with rapid growth in both citation generation and the number of articles published occurring in the past 5 years. The top 100 robotic arthroplasty articles originated from 12 countries, with the United States being responsible for almost half of the top 100. The most common study types were comparative studies (36) followed by case series (20), and the most common levels of evidence were III (23) and IV (33).
Conclusions: Research on robotic arthroplasty is rapidly growing and originates from a wide variety of countries, academic institutions, and with significant industry influence. This article serves as a reference to direct orthopaedic practitioners to the 100 most influential studies in robotic arthroplasty. We hope that these 100 studies and the analysis we provide aid healthcare professionals in efficiently assessing consensus, trends, and needs within the field."
pub.1158483848,Technological innovations in shoulder replacement: current concepts and the future of robotics in total shoulder arthroplasty,"BACKGROUND: Total shoulder arthroplasty (TSA) has been rapidly evolving over the last several decades, with innovative technological strategies being investigated and developed in order to achieve optimal component precision and joint alignment and stability, preserve implant longevity, and improve patient outcomes. Future advancements such as robotic-assisted surgeries, augmented reality, artificial intelligence, patient-specific instrumentation (PSI) and other peri- and preoperative planning tools will continue to revolutionize TSA. Robotic-assisted arthroplasty is a novel and increasingly popular alternative to the conventional arthroplasty procedure in the hip and knee but has not yet been investigated in the shoulder. Therefore, the purpose of this study was to conduct a narrative review of the literature on the evolution and projected trends of technological advances and robotic assistance in total shoulder arthroplasty.
METHODS: A narrative synthesis method was employed for this review, rather than a meta-analysis or systematic review of the literature. This decision was based on 2 primary factors: (1) the lack of eligible, peer-reviewed studies with high-quality level of evidence available for review on robotic-assisted shoulder arthroplasty, and (2) a narrative review allows for a broader scope of content analysis, including a comprehensive review of all technological advances-including robotics-within the field of TSA. A general literature search was performed using PubMed, Embase, and Cochrane Library databases. These databases were queried by 2 independent reviewers from database inception through November 11, 2022, for all articles investigating the role of robotics and technology assistance in total shoulder arthroplasty. Inclusion criteria included studies describing ""shoulder arthroplasty"" and ""robotics.""
RESULTS: After exclusion criteria were applied, 4 studies on robotic-assisted TSA were described in the review. Given the novelty of this technology and limited data on robotics in TSA, these studies consisted of a literature review, nonvalidated experimental biomechanical studies in sawbones models, and preclinical proof-of-concept cadaveric studies using prototype robotic technology primarily in conjunction with PSI. The remaining studies described the technological advancements in TSA, including PSI, computer-assisted navigation, artificial intelligence, machine learning, and virtual, augmented, and mixed reality. Although not yet commercially available, robotic-assisted TSA confers the theoretical advantages of precise humeral head cuts for restoration of proximal humerus anatomy, more accurate glenoid preparation, and improved soft-tissue assessment in limited early studies.
CONCLUSION: The evidence for the use of robotics in total hip arthroplasty and total knee arthroplasty demonstrates improved component accuracy, more precise radiographic measurements, and improved early/mid-term patient-reported and functional outcomes."
pub.1158663770,Reverse coronal deformity: use of robotic total knee arthroplasty for identification and correction,"BackgroundDespite continued advances in techniques and implant designs, a population of patients who are dissatisfied after total knee arthroplasty (TKA) remains. During robotic-assisted arthroplasty, real-time intraoperative assessment of patient knee alignment is performed. Here, we assess the prevalence of an under-appreciated deformity, reverse coronal deformity (RCD), and the benefits of utilizing robotic-assisted knee arthroplasty to help correct this dynamic deformity.MethodsA retrospective study evaluating patients undergoing robotic-assisted cruciate-retaining TKA was performed. Intraoperative measurements were obtained using tibial and femoral arrays to assess coronal plane deformity at full extension and at 90° flexion. RCD was defined as ≥ 2° varus in knee extension that reversed to ≥ 2° valgus in flexion, or vice-versa. Coronal plane deformity was then reassessed after robotic-assisted bony resection and implant placement.ResultsOf 204 patients that underwent TKA, 16 patients (7.8%) were found to have RCD, with 14 patients (87.5%) transitioning from varus in extension to valgus in flexion. The average coronal deformity was 7.75°, with a maximum of 12°. These improved to an average coronal change of 0.93° post-TKA. Final medial and lateral gaps were all balanced to within 1° in extension and flexion. Another 34 patients (16.7%) had ≥ 5° change in coronal plane deformity from extension to flexion (average 6.39°), however, did not experience a reversal of their coronal deformity. Outcomes were assessed with KOOS Jr. scores postoperatively.ConclusionComputer and robotic assistance were utilized to demonstrate the prevalence of RCD. We also demonstrated accurate identification and successfully balancing of RCD utilizing robotic-assisted TKA. An increased awareness of these dynamic deformities could aid surgeons in proper gap balancing even in the absence of navigation and robotic-assisted surgery."
pub.1171441986,Evaluating the cost of robotic-assisted total and unicompartmental knee arthroplasty,"As uptake of robotic-assisted arthroplasty increases there is a need for economic evaluation of the implementation and ongoing costs associated with robotic surgery. The aims of this study were to describe the in-hospital cost of robotic-assisted total knee arthroplasty (RA-TKA) and robotic-assisted unicompartmental knee arthroplasty (RA-UKA) and determine the influence of patient characteristics and surgical outcomes on cost. This prospective cohort study included adult patients (≥ 18 years) undergoing primary unilateral RA-TKA and RA-UKA, at a tertiary hospital in Sydney between April 2017 and June 2021. Patient characteristics, surgical outcomes, and in-hospital cost variables were extracted from hospital medical records. Differences between outcomes for RA-TKA and RA-UKA were compared using independent sample t-tests. Logistic regression was performed to determine drivers of cost. Of the 308 robotic-assisted procedures, 247 were RA-TKA and 61 were RA-UKA. Surgical time, time in the operating room, and length of stay were significantly shorter in RA-UKA (p < 0.001); whereas RA-TKA patients were older (p = 0.002) and more likely to be discharged to in-patient rehabilitation (p = 0.009). Total in-hospital cost was significantly higher for RA-TKA cases (AU$18580.02 vs $13275.38; p < 0.001). Robotic system and maintenance cost per case was AU$3867.00 for TKA and AU$5008.77 for UKA. Patients born overseas and lower volume robotic surgeons were significantly associated with higher total cost of RA-UKA. Increasing age and male gender were significantly associated with higher total cost of RA-TKA. Total cost was significantly higher for RA-TKA than RA-UKA. Robotic system costs for RA-UKA are inflated by the software cost relative to the volume of cases compared with RA-TKA. Cost is an important consideration when evaluating long term benefits of robotic-assisted knee arthroplasty in future studies to provide evidence for the economic sustainability of this practice."
pub.1171020135,Postoperative Communication Volume Following Total Joint Arthroplasty Can Be a Precursor for Emergency Department Visits,"Background: Unplanned calls, messages, and visits to the clinic can occur at a higher rate as newer technologies allow patients more accessibility and connectivity to clinicians. By reviewing postoperative patient phone calls and electronic portal messages, we compared the methods and frequency of communications between conventional and robotic joint arthroplasty cases.
Methods: A retrospective review of total hip, total knee, and unicompartmental knee arthroplasty procedures by fellowship-trained adult reconstruction surgeons at our hospitals between 2017 and 2022 was performed. Any unplanned postoperative communication within 30 days of the postoperative period and unplanned emergency department visits were collected.
Results: There were 12,300 robotic and manual consecutive primary total hip, total knee, and unicompartmental knee arthroplasty procedures performed on 10,908 patients over the study period. A total of 905 (40.4%) patients and 2012 (23.2%) patients sent an electronic text message (ETM) in the robotic and manual arthroplasty cohorts (<i>P</i> &lt; .0001), respectively. Overall, 1942 (86.6%) patients in the robotic arthroplasty group and 6417 (74%) patients in the manual arthroplasty group had at least one phone call within the first month after their joint arthroplasty.
Conclusions: Robotic arthroplasty patients place an increased demand on the orthopaedic surgery department in terms of unplanned patient contacts. Robotic arthroplasty patients had a significantly increased rate of unplanned postoperative ETMs and phone calls when compared to manual arthroplasty patients. An increased number of postoperative phone calls, but not ETMs, can also be indicative of an emergency department visit. These findings can be used in the perioperative setting to counsel and educate patients about expectations."
pub.1156563837,Incidental findings on CT scans for robot‐assisted total joint arthroplasty,"INTRODUCTION: This study documented the incidence of incidental findings from preoperative computerized-tomography (CT) scans obtained for robotic-arm-assisted total joint arthroplasty (TJA) and its effect on patient management.
METHODS: A retrospective review was conducted for patients who underwent robotic-arm assisted primary total hip arthroplasty (THA) or total knee arthroplasty (TKA) from 2016 to 2020. All patients obtained preoperative CT scans which were formally read by fellowship-trained musculoskeletal radiologists. CT's were flagged with incidental findings and those requiring physician follow-up were identified as significant.
RESULTS: A total of 1519 patients (mean age, 66 years ±9; 849 females) were evaluated. Seventy-three (4.81%) patients had incidental CT scan findings, and 25 (1.65%) patients had significant incidental findings. Four patients required additional imaging and two patients required intervention.
CONCLUSION: This study found a 4.81% incidence of incidental findings from preoperative CT scans for robotic-arm-assisted THA and TKA. Of these findings, less than 2% required physician follow-up and less than 1% required intervention. With the increasing popularity of robotic-arm assisted total joint arthroplasty, it is important to consider the necessity of detection and management of associated incidental findings from preoperative CT scans."
pub.1170030939,Robotic-Assisted Hip and Knee Arthroplasty: A Bibliometric Analysis Using the Scopus Database,"Robotic-assisted hip and knee arthroplasty represents cutting-edge advancements in orthopedic surgery, harnessing robotic technology to enhance precision, improve clinical outcomes, and facilitate intra-operative procedures. In these robotic-assisted surgeries, the robotic systems assist surgeons in planning and executing joint replacement surgeries, thereby facilitating personalized implant positioning and optimizing the fit and alignment of hip and knee implants. Despite the increasing attention garnered by robotic-assisted hip and knee arthroplasty in recent years, a comprehensive bibliometric analysis using the Scopus database has yet to be conducted. This bibliometric analysis reviews the Scopus database from 1961 until 2022 to investigate the literature on the field of robotic-assisted hip and knee arthroplasty. A total of 577 articles that satisfied the selection criteria were included in this review. The majority of the articles focus more on total knee replacement, compared to total hip replacement and unicompartmental knee arthroplasty. The overwhelming majority of the articles were authored by researchers and clinicians from the United States of America (USA) and the United Kingdom (UK). Similarly, most of the articles with the highest number of citations were authored by researchers and clinicians from these regions. This comprehensive bibliometric analysis using Scopus in the domain of robotic-assisted hip and knee replacement has the potential to act as a roadmap for researchers, clinicians, and policymakers, facilitating informed decision-making, promoting collaborative initiatives, and guiding the development of future studies to further advance the field of robotic-assisted hip and knee arthroplasty."
pub.1146447662,Adverse Events Associated With Robotic-Assisted Joint Arthroplasty: An Analysis of the US Food and Drug Administration MAUDE Database,"BACKGROUND: The use of robotic assistance in arthroplasty is increasing; however, the spectrum of adverse events potentially associated with this technology is unclear. Improved understanding of the causes of adverse events in robotic-assisted arthroplasty can prevent future incidents and enhance patient outcomes.
METHODS: Adverse event reports to the US Food and Drug Administration Manufacturer and User Facility Device Experience database involving robotic-assisted total hip arthroplasty (THA), total knee arthroplasty (TKA), and partial knee arthroplasty were reviewed to determine causes of malfunction and related patient impact.
RESULTS: Overall, 263 adverse event reports were included. The most frequently reported adverse events were unexpected robotic arm movement for TKA (59/204, 28.9%) and retained registration checkpoint for THA (19/44, 43.2%). There were 99 reports of surgical delay with an average delay of 20 minutes (range 1-120). Thirty-one cases reported conversion to manual surgery. In total, 68 patient injuries were reported, 7 of which required surgical reintervention. Femoral notching (12/36, 33.3%) was the most common for TKA and retained registration checkpoint (19/28, 67.9%) was the most common for THA. Although rare, additional reported injuries included femoral, tibial, and acetabular fractures, MCL laceration, additional retained foreign bodies, and an electrical burn.
CONCLUSION: Despite the increasing utilization of robotic-assisted arthroplasty in the United States, numerous adverse events are possible and technical difficulties experienced intraoperatively can result in prolonged surgical delays. The events reported herein seem to indicate that robotic-assisted arthroplasty is generally safe with only a few reported instances of serious complications, the nature of which seems more related to suboptimal surgical technique than technology. Based on our data, the practice of adding registration checkpoints and bone pins to the instrument count of all robotic-assisted TJA cases should be widely implemented to avoid unintended retained foreign objects."
pub.1156955383,Robotic-assisted unicompartimental knee arthroplasty performed with Navio system: a systematic review.,"OBJECTIVE: Robotic-assisted arthroplasty is a relatively modern concept, quickly arising in its use. The aim of this systematic review is to assess, according to the existing literature, which are the functional and clinical outcomes and component positioning and implant survivorship of unicompartmental knee arthroplasty surgery performed using an image-free hand-held robotic system. Moreover, we analyzed whether there are significant differences and advantages compared to conventional surgery.
MATERIALS AND METHODS: A systematic review has been performed on studies published between 2004 and 2021, on the electronic library databases, according to the Preferred Reporting Items of Systematic Reviews and Meta-analysis (PRISMA) statement. The inclusion criteria were all studies described as unicompartmental knee arthroplasty performed with the Navio robotic system.
RESULTS: Fifteen studies were included, and 1,262 unicondylar knee arthroplasties were analyzed. These studies showed a satisfactory recovery of joint function, with a good range of motion (extension <5° and flexion which ranged from 105° to 130.3°) in patients of the NAVIO group. The revision rate was <2% while the infection rate <1%; no postoperative transfusion was needed in all UKA implanted.
CONCLUSIONS: The use of a robotic tool for unicompartmental knee arthroplasty (UKA) could lead to a better implant positioning and joint alignment than conventional surgery. There is still limited evidence to support that the use of this robot in unicompartmental knee arthroplasty is a greater survivorship than other systems or conventional techniques; therefore, a long-term follow-up is needed."
pub.1154767057,Robotic-assisted revision total knee arthroplasty: a novel surgical technique,"BackgroundRevision total knee arthroplasty is a challenging procedure. The robotic-assisted system has been shown to enhance the accuracy of preoperative planning and improve reproducibility in primary arthroplasty surgeries. The aim of this paper was to describe the surgical technique for robotic-assisted revision total knee arthroplasty and the potential benefits of this technique.MethodThis single-centre retrospective study included a total of 19 patients recruited from April 1, 2021 to April 30, 2022. Inclusion criteria were patients who had Mako™ robotic-assisted revision total knee arthroplasty done within the study period with a more than 6 months follow-up. Statistical analysis was done using Microsoft Excel 16.0.ResultsAll 19 patients were followed up for 6 to 18 months. All patients in this study had uneventful recoveries without needing any re-revision surgery when reviewed to date.ConclusionWith the development of dedicated revision total knee software, robot-assisted revision TKA can be a promising technique that may improve surgical outcomes by increasing the accuracy of implant placement, and soft tissue protection and achieving a better well-balanced knee."
pub.1144409783,Does robotic technology successfully restore the joint line after total knee arthroplasty? A retrospective analysis,"BackgroundOur study aims to determine the effectiveness of robotic technology for total knee arthroplasty in the successful restoration of the joint line of the knee with respect to that of a normal human anatomical knee. The restoration of the joint line is an important technical goal on which the postoperative outcomes and the success of the surgery depend.MethodsSixty-four postoperative plain anteroposterior radiographs of 60 patients, who received total knee arthroplasty by using the robotic technology were analyzed and compared with 66 similar radiographs of 60 patients who received the conventional method. The distances of the lateral epicondyle to the joint line (LEJL) and proximal tibiofibular joint to the joint line (PTFJJL) were calculated and analyzed.ResultsWe found that the mean value of LEJL minus PTFJJL in the robotic group was 0.334 ± 0.115 (mean ± SD), while in the conventional group, it was 2.304 ± 0.308. The difference between the two groups was statistically significant. The mean ratio (LEJL:PTFJJL) in the robotic group was also equal to 1.017 ± 0.042.ConclusionFrom these findings it could be concluded that the robotic technology significantly increases the accuracy of the total knee arthroplasty and, compared to the conventional method, achieves an almost anatomical position of the joint line."
pub.1166097687,Mako® Robotic-Arm Assisted Total Hip Arthroplasty: Avoiding Impingement with Updated THA Software.,"The use of robotic-assisted total hip arthroplasty and three-dimensional computed tomography scan-based templating has become increasingly popular over the last 10 years. However, proper planning and execution are vital to producing optimal patient outcomes. In order to achieve these outcomes, the robotic-assisted system requires training, familiarity, and experience. The goal of this article is to provide clear and condensed examples of preoperative planning, as well as adjustments that one can make to avoid impingement. The surgical technique for robotic-assisted total hip arthroplasty is also briefly discussed. Examples will be given using the latest computed tomography (CT) scan-based robotic platform for osteoarthritic hips, with specific examples of various cases of impingement that might be encountered by the surgeon and how to ultimately avoid this problem when performing the arthroplasty. This article, through case histories, will discuss the various principles and adjustments that can be made to place components in the ideal location based on individual anatomy."
