id,title,abstract
pub.1168989708,Exploring the nexus between economic and environmental issues in the tourism sector at the country level. A replicable framework,"In recent years, the tourism activities take experienced a steady growth in demand, yet it causes ecological damages, such as waste production and carbon dioxide emissions. This paper provides a theoretical framework for testing the interactions among sustainable development and economic growth in the tourism context and demonstrates that sustainability depends on both environmental impacts and some relationships among different factors. In particular, considering some of the key indicators proposed by Agenda 2030 and integrated in the Sustainable Development Goals (SDGs), the authors focused on the direct influence of tourism to Gross Domestic Product (TGDP), Environmental Performance Indicator (EPI) score, and Carbon Footprint (CF) as indicators that were used together with GDP and Municipal Solid Waste (MSW) to test five hypotheses and analyze their interactions for a sample country. The results reveal the statistical significance among these indicators in the light of Sustainable Development Goals n. 8, n. 12, and n. 13. Finally, Municipal Solid Waste, the first visible human effect due to tourism, presents a strong interaction with Carbon Footprint."
pub.1165572095,"Clean energy-led tourism development in Malaysia: Do environmental degradation, FDI, Education and ICT matter?","Concerning tourism, two lines of evidence are available in the literature, i.e., tourism's impact on macro fundamentals and determinants of tourism development. Regarding determinants, researchers have documented positive and negative associations between selected macro fundamentals and tourism development. The study's objective is to examine the impact of clean energy, foreign direct investment (FDI), education, and information and communication technology (ICT) on tourism development in Malaysia from 1990 to 2021. The study employed several econometrical techniques in investigating the empirical nexus, including the Bayer-Hancked cointegration test, ARDL Bound testing, Nonlinear ARDL, Toda-Yamamoto causality, and Fourier TY causality test. Moreover, the study employed dynamic OLS, Fully-modified OLS and CCR for the coefficient robust test. The study indicates that the utilization of renewable energy sources has the potential to alleviate the adverse environmental impacts associated with conventional energy sources. This, in turn, can enhance the appeal of tourist destinations to environmentally conscious visitors. Clean energy sources can provide tourism enterprises with cost-saving opportunities, improving profitability and ensuring long-term sustainability. Furthermore, the study reveals a noteworthy correlation between foreign direct investment (FDI) and tourism development. This implies that FDI plays a significant role in fostering tourism activities within the economy. Moreover, it has been found that education plays a crucial role in fostering tourism growth by positively influencing the quality of services and experiences offered to travelers. Finally, the study emphasizes the positive impact of information and communication technology (ICT) on the growth and advancement of the tourism industry. This is particularly evident in utilizing online booking systems, mobile applications, and immersive virtual tourism experiences."
pub.1130819325,The nexus of water-energy-food in China's tourism industry,"The tourism industry contributes significantly to the growth of the global economy and is considered to be strongly associated with a large amounts of water and energy consumption. In this study, the tourism water footprint (TWF) and the tourism energy footprint (TEF) of 138 sectors were investigated to examine the water-energy-food (W-E-F) nexus in the Chinese tourism industry from 2012 to 2017 by developing the water- and energy-based environmentally extended input-output analysis with the tourism satellite account. This study revealed that the W-E-F supply groups consumed total 15,556 million m<sup>3</sup> of water and 4,964 million tce of energy to support the Chinese tourism industry. The largest contributor to the total TWF is the indirect water use from the food supply group (65%), while the largest proportion of total TEF is contributed by the direct energy use from 11 tourism direct sectors (63%), most especially the air transport sector. A much larger growth of the tourism industry was observed in 2017 compared to that of 2012. The structure decomposition analysis revealed that the growth of the overall water and energy consumption of China tourism is mainly driven by the growth of the total tourism expenditure, i.e. the scale effect. It is the same case for the food supply group associated with the Chinese tourism industry. In contrast, the contribution of the changes to the tourism expenditure composition is relatively low. Furthermore, the growth in water and energy consumption can be offset effectively by reducing the water and energy use coefficient and adjusting the economic production structure of tourism and its associated food supply group. In sum, the food supply and air transport sectors play a crucial role in the water-energy-food nexus of the tourism industry. Therefore, in the future, focus should be placed on improving the water and energy use efficiency of these sectors as well as enhancing their production structures."
pub.1144633959,Effects of tourism and eco-innovation on environmental quality in selected ASEAN countries,"Environmental issues have gained the attention of regulators and researchers worldwide. This present study empirically examines the validation of the environmental Kuznets curve (EKC) in the selected ASEAN economies for the period 1995–2018 in the presence of eco-innovations and tourism. This study assesses the short-run and long-run relationship between carbon dioxide emission, tourism, eco-innovations, and economic growth in ASEAN countries. To fulfil the objectives of the study, Westerlund and Edgerton (Oxf Bull Econ Stat 70:665-704, 2008) and Banerjee and Carrion‐i‐Silvestre (J Time Ser Anal 38:610-636, 2017) co-integration analysis have been applied to estimate the co-integration among variables because cross-sectional dependence (CSD) and slope heterogeneity was present. The short-run and the long-run empirical estimation have been done through cross-sectional auto distributive lag model. The findings provide evidence that an inverted U-shape nexus exists between carbon (CO2) emissions and economic growth in the ASEAN countries, a validation of EKC. Eco-innovations and tourism are found to be the factors that mitigate CO2 emissions. AMG and CCEMG results also confirm the robustness of short-run and long-run results. The findings of the study suggest that governments in ASEAN countries should promote tourism and eco-innovations (i.e., research and development) to mitigate CO2 emission, which poses serious threats to environmental sustainability. Also, tourism and eco-innovations are the drivers of economic growth, and growth reconciles with environmental sustainability in the selected ASEAN countries. This study provides guidelines to the policymakers while formulating the regulations related to environmental degradation."
pub.1157251531,RETRACTED ARTICLE: International tourism and business productivity: does eco-friendly technologies matter?,"This research is aimed at determining whether eco-friendly technologies go beyond and above in providing business productivity in international tourism. For this, the study obtained data from different databases, and this data range consisted of 2010–2020. The study applied the co-integration analysis, random and static technique, regression analysis technique, split analysis technique, and mediating effect tests on Chinese data. This research shows that tourism business innovation contributed 12%, value proposition as 9%, internal marketing as 16%, customer relationship management as 19.3%, tourists motivation as 34.05%, tourists time as 18.94%, green technological adoption as 17.3%, tourists visit intention as 8.11%, and green technical transfer as 28.1% in study model. Thus, the findings confirmed that international tourism and business productivity have a dynamic empirical nexus with the mediating role of eco-friendly technology adoption. Furthermore, such findings are robust empirically and validate the empirical connections among the study variables. These results imply that Chinese tourism industry stakeholders may use eco-friendly technologies to good effect, significantly enhancing tourism business productivity, international tourists’ satisfaction, and tourists’ revisit intentions. Hence, the study also directs practical implications related to the study topicality and China’s tourism industry for prudent growth acquisition."
pub.1160327494,"The nexus between government spending, economic growth, and tourism under climate change: testing the CEM model for the USA","This study examines the impact of government spending, income, and tourism consumption on CO2 emissions in the 50 US states through a novel theoretical model derived from the Armey Curve model and the Environmental Kuznets Curve hypothesis. The findings of this research are essential for policymakers to develop effective strategies for mitigating environmental pollution. Utilizing panel cointegration analysis, the study provides valuable insights into whether continued increases in government spending contribute to higher pollution levels. By identifying the threshold point of spending as a percentage of GDP, policymakers can make informed decisions to avoid the trade-off between increased spending and environmental degradation. For instance, the analysis reveals that Hawaii's tipping point is 16.40%. The empirical results underscore the importance of adopting sustainable policies that foster economic growth while minimizing environmental harm. These findings will aid policymakers in formulating targeted and efficient approaches to tackle climate change and promote long-term environmental sustainability in the United States. Moreover, the impact of tourism development on CO2 emissions varies across states, with some US states experiencing a decrease while others see an increase."
pub.1130752811,"The nexus between economic growth, tourism development, energy consumption, and CO2 emissions in Mediterranean countries","This study aims to analyze the relationship among international tourism, energy consumption, carbon dioxide emissions, and economic growth in Mediterranean countries for the 1995–2014 data period. According to the results of panel quantile regression model for 17 countries, the tourism-led growth hypothesis is valid in low growth levels, but deviations from this hypothesis are determined after the middle growth level. Also, the CO2 coefficient at low growth levels indicated that sustainable growth is achieved, but no significant results are obtained at subsequent growth levels. Finally, energy consumption supports economic growth at low and medium growth levels. Short-run causality test results illustrated that there is bidirectional causality between GDP and all explanatory variables."
pub.1144785499,"The impact of foreign direct investment, tourism, electricity consumption, and economic development on CO2 emissions in Bangladesh","The study’s goal is to investigate the impact of foreign direct investment (FDI), tourism, electricity consumption, and economic development on CO2 emissions in Bangladesh between 1990 and 2019. Empirical results reveal that FDI, electricity consumption, and economic development variables have significant and positive long-term effects on CO2 emissions. Tourism, on the other hand, has a long-term negative effect. The square of the GDP variable has a substantial negative coefficient. This indicates that in Bangladesh, the nexus between CO2 emissions and economic development is U-shaped inverted. As a result, the EKC postulate is proven to be correct. In the short term, electricity consumption, economic development, GDP2, and tourism have no substantial effect on CO2 emissions. Only the coefficients of FDI are negative and significant. The expected ECM coefficients are also negative and statistically significant. According to these data, the system as a whole adjusts at a rate of 60%. The Granger causality study reveals one direction of causation between electricity consumption and CO2 emissions, CO2 emissions and economic development, electricity consumption and economic development, FDI, and CO2 emissions."
pub.1135330902,"The nexus of tourism, renewable energy, income, and environmental quality: an empirical analysis of Pakistan","In the current study, we investigate the dynamic association of tourism, renewable energy, income, foreign direct investment (FDI), and carbon dioxide (CO2e) for Pakistan over 1990–2017. We established four plausible hypotheses and verified by employing the autoregressive distributed lags model and Granger causality based on vector error correction model (VECM). Considering the cointegration relationship between the variables, the outcomes of autoregressive distributed lags suggested that tourism increases economic growth, and economic growth induces tourism in the long-run, thus confirming tourism-led development, and growth-led tourism hypothesis; similarly, the tourism generates CO2e emissions, which supported the tourism-led emission hypothesis. The role of renewable energy consumption found to be a significant moderator, thus helping to enrich tourism, accelerating economic growth, and combating CO2e in the country. VECM causal results indicated the significant bidirectional causal linkages between tourism and economic growth—another causality found between tourism and CO2e. There is one-way causality from FDI and renewable energy towards income simultaneously. Overall, the designers of policies will find this study useful for policymaking at government levels for smooth economic growth, investment, and sustainable tourism sector."
pub.1117487736,"Triangular nexus between foreign direct investment, international tourism, and energy consumption in the Chinese economy: accounting for environmental quality","Recently, China is named among the most carbon dioxide (CO2)-emitting countries in the world after the United State of America (USA). A major part of Chinese carbon dioxide emissions is as a result of offshore industrial activities which come into the economy as foreign direct investment (FDI). Following this, the present study seeks to investigate the nexus between CO2 emissions, FDI, energy use, and tourism arrivals, and possibly to advise on who will bear the responsibility of offshore CO2 emissions. Utilizing ARDL-bound testing and Granger causality approaches for both short- and long-run effects the author found that economic growth (GDP) has a positive relationship with both tourism arrivals, energy use, FDI, and CO2.This contributes to heavy CO2 emissions which the author classified as the outsourced/offshore CO2emissions in China’s FDI. Tourism arrivals have a bi-directional (feedback) causal relationship with energy use and a uni-directional causal relationship with CO2(transmitting from tourism to CO2). Both FDI and energy use have a bi-directional (feedback) causal relationship; CO2, energy use, and tourism arrivals have a unidirectional relationship with GDP which established the triangular nexus causality among the variables and the impact on GDP. Hence, the policy implication should be geared towards implementing the policies and regulations that will checkmate and reduce the excesses of foreign firms to the environment quality of China and promote environmentally friendly economic activities."
pub.1175817253,"The dynamic nexus between economic growth, renewable energy use, urbanization, industrialization, tourism, green supply chain management, and CO2","Since 2012, China has pursued an ""ecological civilization"" policy to promote green energy, increase environmental protection, and transition to more sustainable growth models. The complicated positive trends in energy consumption, more sustainable economic growth, and ecological management are obscured by China's persistent, significant dependence on fossil fuels, particularly coal. The study aims to analyze how renewable energy use in China affects carbon dioxide emissions and how those impacts change over time, as well as urbanization, industrialization, tourism, and green supply chain management. The DOLS dynamic system method used historical data from 1995 to 2022. The DOLS results show a positive and statistically significant economic growth coefficient in the long term, suggesting that an increase of only one percent in CO₂ emissions rise would be proportional to a surge in economic growth. Furthermore, using renewable energy sources correlates with long-term sustainability negatively and significantly. The results show reducing CO₂ emissions and boosting renewable energy use by 1 %. Furthermore, the long-run coefficients for industrialization and urbanization are positive and statistically significant, indicating that a 1 % increase in either component results in a comparable increase in CO₂ emissions. Sustainable logistics and tourism have negative and statistically significant coefficients, meaning that a one percent increase will gradually decrease carbon dioxide emissions. The estimated findings hold up when using other estimators, such as the commonly used co-integrating regression (CCR) strategy and fully modified least squares (FMOLS). When Granger causality is coupled, the test also catches the variables' causal link. test. To achieve environmental sustainability, the essay suggests using robust regulatory policy tools to curb ecological deterioration."
pub.1130654883,"An investigation into the anthropogenic nexus among consumption of energy, tourism, and economic growth: do economic policy uncertainties matter?","Global warming has been a pressing issue for the past decade as various economic activities have been flagged and are expected to reduce emissions. While previous studies have examined the energy consumption-emissions-economic growth nexus in significant detail, attention is yet to be given to the role of economic policy uncertainties and human activities such as tourism in a carbon function. Thus, this study aims to investigate the long-run relationship between energy consumption, tourists’ arrivals, economic policy uncertainty, and ecological footprint in the top ten earners from international tourism over the period 1995 to 2015. The fully modified ordinary least square and dynamic ordinary least square estimation techniques and the Dumitrescu and Hurlin causality tests were used in the study. Empirical results suggest that economic policy uncertainties in addition to tourism and energy consumption are drivers of environmental degradation. However, the contribution of energy consumption to ecological footprint is significantly moderated by economic policy uncertainties such that a 1% increase in the latter reduces environmental damage by 0.71%. This study suggests that policy uncertainties matter a great deal for energy and environmental policies. Also, green economic growth is possible if the proper implementation of environmental protection policies can restrict the harmful impact of economic activities on the quality of the environment. Based on the empirical findings, vital energy policy recommendations are suggested."
pub.1151575926,Revival of sun-and-beach tourism through the lens of regulatory and risk dimensions of environmental sustainability,"Environmental sustainability is essential in tourism literature, and sun-and-beach tourism (SBT) is one of the most popular subsections of the tourism field. The appropriate policies and strategies during the COVID-19 pandemic to revive SBT growth through the lens of the regulatory dimension (RED) and risk dimension (RID) of environmental sustainability are gaining timely ground to conduct this research. The current study examined the nexus between SBT, RED, and RID utilizing three novel indexes (i.e., weighted sun-and-beach tourism index, weighted regulatory dimension index, and weighted risk dimension index) by employing the principal component analysis within the framework of six stages of empirical estimation strategy. These three novel indexes combine the most commonly used SBT, RED, and RID indicators. This research tested the CSD and homogeneous, then employed the second generation CIPS-CADF panel unit root test, used an AMG estimator, and employed the panel Toda-Yamamoto (PTY) causality test. The findings revealed that the RED positively influences SBT while the RID mitigates SBT. Results also indicate bidirectional causality between SBT, RID, and RED. In other words, changes in RID and RED have predictive power for the SBT, which further highlights the role of SBT on the RID and RED. Therefore, concerned authorities can focus on environmental sustainability design initiatives and appropriate policy/strategy implications to boost SBT."
pub.1129441845,"The nexus between tourism, economic growth, renewable energy consumption, and carbon dioxide emissions: contemporary evidence from OECD countries","The relationship between tourism development, economic growth, renewable energy consumption, and carbon dioxide emissions has been examined in a variety of contexts; however, the extant studies report contradictory findings mainly due to utilizing arbitrary empirical techniques. We present a comprehensive literature review and the effects of tourism development, economic growth, and renewable energy consumption on the carbon dioxide (CO2) emission. Specifically, the effects of gross domestic product, renewable energy consumption, and tourism receipts on carbon dioxide emissions in OECD countries are examined utilizing the bootstrap panel cointegration technique and the augmented mean group estimator. The results showed that tourism development has negative and significant effects on CO2 emission in Canada, Czechia, and Turkey, while tourism development has positive and significant effects on CO2 emission in Italy, Luxembourg, and the Slovak Republic. Also, Belgium, France, New Zealand, and the Slovak Republic have shifted towards sustainable tourism practices. Theoretical and practical implications are discussed."
pub.1128338468,"The asymmetric relationship between globalization, tourism, CO2 emissions, and economic growth in Turkey: implications for environmental policy making","The current study examines the importance of asymmetric modelling of tourism-CO2 emissions relationship by incorporating real income per capita and the newly developed globalization index in a multivariate time series model between 1970 and 2014 for Turkey. We used a non-linear autoregressive distributed lag model in analyzing the asymmetric cointegration association between the selected variables. Using Hatemi-J (2012) asymmetric causality testing method, we examined the asymmetric causal relationship among the variables. The empirical outcomes provide evidence for the existence of asymmetric long-run cointegration nexus among the variables. Asymmetric causality results show that both the positive and negative shock of tourism influence the CO2 emissions in the long-term, while in the short-term, only the negative shock of tourism contributes to CO2 emissions. Also discussed are the policy implications with regard to Turkey’s environmental and economic policies."
pub.1141916119,Designing policy framework for sustainable development in Next-5 largest economies amidst energy consumption and key macroeconomic indicators,"Abstract
Global travel and tourism have enjoyed a significant boost due to the progress in air transport. However, the debate on air transport and the influx of foreign investments and global energy demand on economic development remains questionable. Therefore, this study is an attempt to contribute to the body of knowledge in the energy-tourism-led growth hypothesis literature. For this purpose, a novel approach to the effects of international tourism on economic growth is introduced for the Next-5 largest economies, namely (China, India, Indonesia, Turkey and the USA) between 1990 and 2018. Empirical results reveal a positive connection between foreign direct investment and income levels, electricity production and income levels, as well as between urbanization and economic growth. Moreover, the validation of the environmental Kuznets curve and the halo effect of foreign direct investment on the environmental degradation process provides a shred of more substantial evidence and fitting environmental instruments for policymakers. The empirical results encourage sustainable economic growth in these countries, mainly through the attraction of clean and high-technology foreign investment, the increase of the share of renewable energy sources in the energy mix and the regulation in the tourism industry. The novel contribution of this study to the empirical literature is the unification in the same research of the TLGH and the EKC for the Next-5 largest economies, establishing recommendations for tourism, energy efficiency and environmental correction process."
pub.1138769447,A bibliometric analysis and systematic literature review of tourism-environmental degradation nexus,"This study aims to provide a comprehensive knowledge map of tourism and environmental degradation literature review based on scientific articles published between 1999 and 2020. The study provides an overview of research, influential authors, and journals. The PR China has maintained the lead in academic research with the most contribution in academic research in recent years. Sustainability, the Chinese Academy of Sciences, and Katircioglu are the most productive journal, academic institution, and author in the field of tourism and environmental degradation, respectively. The degree of research contribution among researchers, institutional and national level, has an upward trend in recent years, but the research contribution among author level is higher than the institutional and national level. Furthermore, co-citation analysis suggests that research articles in the field are closely related. “Investigating the influence of tourism on economic growth and carbon emissions: Evidence from panel analysis of the European Union” authored by Lee is the most cited article. Our analysis of abstracts and keywords shows that climate change, ecotourism, carbon emissions, economic growth, and energy consumption are the hot spots of academic literature. We suggest that research collaboration between developed and developing nations should be promoted in creating sustainable tourism reforms."
pub.1131787042,Exploring the nexus between tourism development and environmental quality: Role of Renewable energy consumption and Income,"Tourism appears as a catalyst for growth and development; however, recent studies have documented that this sector heavily depends on energy sector and as a consequence, entire tourism industry has been blamed for CO<sub>2</sub> emissions. This study aims to investigate the impact of tourism develop, renewable energy and real GDP on CO<sub>2</sub> emissions for G20 economies during the period of 1995-2015. In the presence of panel unit root, Pedroni and Kao methods confirm long-run cointegration among variables. FMOLS results show that a 1% increase in tourism development decreases pollution emissions by 0.05% in long run. The results show that the increase in renewable energy consumption reduces pollution emissions. A 1% increases in renewable energy reduces pollution emissions by 0.15% in long run. There was an inverted U-shaped relation between pollution and real GDP in long run confirming the validity of environmental Kuznets curve. Paper concludes that tourism development can be driving force for CO<sub>2</sub> emissions reduction."
pub.1143309376,"On the nexus between globalization, tourism, economic growth, and biocapacity: evidence from top tourism destinations","Abstract
Several studies have investigated the relationship between tourism, consumption of energy, globalization, and ecological footprint. However, the role of biocapacity alongside tourism development in environmental sustainability is yet to be documented in the extant literature. No doubt, the biocapacity of a country, its level of tourist’s arrival, as well as globalization all contribute immensely to ecological footprint. Consequently, this study looks at long-run and causality connections with a special focus on bio-capacity. The study uses the pooled mean group-autoregressive distributed lag model (PMG-ARDL) methodology to test the causality relationship during 2016 international tourists’ receipt from world tourism organization data files for 10 tourism destinations. Empirical result based on the panel PMG-ARDL confirms the environmental Kuznets curve (EKC) hypothesis for the 10 tourism destinations countries investigated. Furthermore, the panel ARDL estimator was used to estimate the short-run and long-run relationships simultaneously between biocapacity, tourist arrivals, GDP per capita, globalization, and ecological footprints. While the Dumitrescu and Hurlin panel causality test was used to establish causality relationships among the highlighted variables. The trade-off between economic growth and environmental quality suggests that tourist arrival dampens environmental quality. In addition, the study finds that growing biocapacity affects ecological footprints negatively. Furthermore, an increase in tourism-related activities, globalization, and economic production has the potential to damage the quality of the environment. To this end, given the study results, there is a need to pursue green tourism which can reduce environmental degradation and destruction of land caused by multiple tourism-related transportation and construction of tourist facilities respectively in the top ten tourist destination countries."
