id,title,abstract
pub.1128789991,Adoption of Automatic Warehousing Systems in Logistics Firms: A Technology–Organization–Environment Framework,"The adoption of automatic warehousing systems, a type of green technology, has been an emerging trend in the logistics industry. In this study, we develop a conceptual model using a technology–organization–environment framework to investigate the factors which influence logistics firms to adopt green technology. Our model proposes that the adoption of green technology is influenced by perceived advantage, cost, technological turbulence, business partner influence, firm size, firm scope and operational performance. The objective of this study is to identify the conditions, as well as the contributing factors, for the adoption of automatic warehousing systems in logistics firms. Data were collected from 98 firms in China, and structural equation modeling with partial least squares is adopted to analyze the data. The results suggest that high perceived relative advantage, firm size, cost, firm scope, operation performance, technological turbulence and influence of business partners are important factors affecting IT adoption in small businesses. Therefore, decision support should be provided for enterprises from the three aspects of technology, organization and environment to improve the adoption of automatic warehousing systems."
pub.1005186521,CVA Risk Warehousing and Tax Valuation Adjustment (TVA),"Whether by choice or not, risk warehousing is an element of all XVA management. This chapter explores the consequence of risk warehousing, focusing on the warehousing of credit risk and to do so follows the approach of Kenyon and Green. One consequence of risk warehousing is the presence of profits and losses, which are subject to taxation. This leads directly to the introduction of Tax Valuation Adjustment (TVA). The effect of including tax is to give rise to a further XVA, TVA. In the case of risk warehousing tax will come into play in two different situations. The chapter discusses taxation, credit valuation adjustment (CVA), hedging and regulatory capital, warehousing CVA risk and double semi‐replication. The introduction of double semi‐replication has led to a set of equation where there is a potential optimisation."
pub.1167594102,Low-carbon supply chain coordination through dual contracts considering pareto-efficiency,"Considering the growing green awareness and increasingly stringent emission regulations, heavy-emitting supply chains are required to re-schedule their operations for environmental responsibility. Although coordination helps the supply chains overcome the decentralised disadvantages to achieve desirable profits, literature considering option contracts under emission constraints, especially combining warehousing contracts, remains scarce. This paper fills this research gap with the novelty in the dual-contract-coordinated decision analysis for achieving profit maximum and emission reduction targets considering customers’ green awareness through option and warehousing contracts, based on the originality of using the Lagrange-Stackelberg optimisation method, which overcomes the difficulty in expressing the first-mover’s decisions and simplifies the problem-solving process. Analytical and numerical results show that Pareto-efficient coordination can be fully achieved by the option contract if the warehousing contract ensures the same inventory costs before and after coordination. Otherwise, partial coordination also raises insiders’ profitability only through the option contract. Purchasing extra emissions with green investment is the best in most cases. The contract-maker should deliberate its contract settings including the option and wholesale prices, as well as warehousing, to develop Pareto-efficient coordination. Sustainability comes at a cost, but coordination raises profitability and emission mitigation in a well-built ETS market."
pub.1013181634,Low carbon warehouse management under cap-and-trade policy,"Green warehouse management plays a significant part in developing a carbon efficient supply chain. This research examines the behaviour change in warehouse management decisions under the cap-and-trade emission policy and explores the role of green technology investment in managing the trade-offs between the economic and environment performances of warehousing operations. This study analyses the optimal decisions in warehouse management and technology investment under the cap-and-trade emissions policy to assist the practitioners in making efficient decisions. Moreover, this study also investigates the effect of initial carbon emission allowance and transaction costs of the unit carbon emission trading with the outside market, on the economic and environment performances of warehousing operations. The findings of this study provide useful insights in greening the warehousing operations and reducing the carbon emissions."
pub.1148122686,Green Warehouse Intelligent Lighting Optimization Design Strategy,"Under the guidance of the National Development and Reform Commission of China, the Ministry of Natural Resources, the Ministry of Ecology and Environment, the National Energy Administration and other departments responded positively, and finally proposed ""green storage"" as one of the contents of ""green upgrade of infrastructure"" in the notice of ""Green Industry Guidance Directory"". Thus, more and more attention has been paid to energy saving in the storage industry at the national level. In this paper, through reading the domestic and foreign research theories and relevant practical information about intelligent lighting system, we understand the brightness requirements of logistics warehouse for lighting system, and comprehensively consider the operational lighting requirements of logistics warehouse personnel. On how to optimize the normal logistics warehouse space lighting design strategy is put forward, this design with zigbee technology as the core of logistics warehouse wireless lighting control, and through the sensing function of unmanned in warehouse and a period of time without homework personnel to return to the lighting system will automatically enter a dormant state in order to reduce unnecessary power consumption, Achieve the effect of energy saving and environmental protection. This paper hopes to lay a foundation for the improvement of the lighting system of logistics warehousing by optimizing the intelligent lighting system of green warehousing, and make a contribution to the realization of green warehousing as soon as possible."
pub.1151628718,Green Warehousing: A State-of-the-Art Literature Review,"Green Supply-Chain Management (GSCM) is gaining popularity in various industries such as the automotive industry, chemicals, textiles, oil and gas exploration, pharmaceuticals, metal manufacturing, FMCG goods, electronics, construction, plastics, and tourism. This chapter provides a short literature review of the GSCM studies. It presents the results of the data collection and the results of five parts of scientometric analysis. The chapter proposes the taxonomy of GW research based on the keywords clustering and discusses the knowledge branches. The most frequently researched topics in GW were energy conservation in warehousing, the environmental impact of warehouse construction and equipment, and sustainable warehouse management. In practice, steps are being taken toward low-carbon warehousing and can be achieved without significant capital investment. Further research directions may include, for example, full life-cycle warehouse emissions testing. There is a lack of research on big data."
pub.1123270626,A Study on the Factors Influencing Green Warehouse Practice,"Going green in logistics business operation has been the main initiatives to reduce the carbon footprint while generating profit. This study described about the green practice and the drivers in the Malaysia warehousing industry. The purpose of the study is to investigate the factors of adopting green warehousing (GWH) with the main aim of exploring current green warehouse practice (GHP) in Malaysia and the factors affecting them. The relationship between government engagement, customer, supplier, manager, employee’s engagement, technology innovation and green warehouse practice has been analyzed. Data was gathered by survey methods. The survey was established for warehouse’s employees with superior or managerial position based in Malaysia. Quantitative methods used to emphasize the objective measurements and to identify how closed the relationship are. Data were analyzed using SPSS software in terms of inferential analysis. The key findings showed that the independent variables had a strong and significant relationship with the GWP."
pub.1040935793,Study of Green Logistics Technology to Manufacturing Based on Green Supply Chain Theory,"Based on the theory of green supply chain, this paper constructed a two-layer and three-dimension green logistics concept model by the analysis of green logistics’ composition of the manufacturing industry, discussed the influence of technology environment on the green logistics system, and explored the implementation methods of green warehousing, sorting, packing and green handling for industry distribution center."
pub.1174194213,Enhancing Sustainability in Public Transport and Warehousing: A Case Study of Green Initiatives at Mowasalat,"This research paper examines the implementation of green transport strategies and the adoption of the 5S methodology in warehouse practices at Mowasalat, a public transport company. The study aims to assess the economic, environmental, and operational impacts of these initiatives and their contribution to sustainability goals. Data was collected through surveys, interviews, and observational studies, and analyzed using quantitative and qualitative methods. The findings highlight the benefits of transitioning to green transport technologies, including reduced emissions, lower operational costs, and improved organizational efficiency. The implementation of the 5S methodology in warehouse practices also resulted in enhanced organization, productivity, and employee satisfaction. The paper concludes with recommendations for further improvements and best practices for sustainable transportation and warehousing."
pub.1164681926,Ten-year thematic review and future trends of green warehouse,"In today's business environment, the study of green warehouses has become a popular topic among industry practitioners and scholars. A green warehouse has frequently been referred to as one of the solutions for warehouse sustainability. In order to meet the environmental demands of stakeholders to reduce environmental pollution and ensure societal safety, some firms have incorporated several sustainable practices into their warehousing activities, resulting in the formation of green warehouse management. Despite its popularity, there is a lack of existing studies, which discuss the current trends of green warehousing. Therefore, this paper aims to explore current trends in green warehouses from 2012 to 2022 using ATLAS.ti 9. A list of keywords that are related to this scope of research was identified. In the second step, the keywords were used to locate potentially relevant papers using Scopus, Science Direct, and Google Scholar, and a total of 31 papers were reviewed. A themed review was carried out, where 12 themes were identified. The results suggest a new framework of research trends for green warehouses. This study will benefit future studies that focus on green warehouse best practices."
pub.1119367241,"Warehousing Credit (CVA) Risk, Capital (KVA) and Tax (TVA) Consequences","Credit risk may be warehoused by choice, or because of limited hedging
possibilities. Credit risk warehousing increases capital requirements and
leaves open risk. Open risk must be priced in the physical measure, rather than
the risk neutral measure, and implies profits and losses. Furthermore the rate
of return on capital that shareholders require must be paid from profits.
Profits are taxable and losses provide tax credits. Here we extend the
semi-replication approach of Burgard and Kjaer (2013) and the capital formalism
(KVA) of Green, Kenyon, and Dennis (2014) to cover credit risk warehousing and
tax, formalized as double-semi-replication and TVA (Tax Valuation Adjustment)
to enable quantification."
pub.1102410779,"Warehousing Credit (CVA) Risk, Capital (KVA) and Tax (TVA) Consequences","Credit risk may be warehoused by choice, or because of limited hedging possibilities. Credit risk warehousing increases capital requirements and leaves open risk. Open risk must be priced in the physical measure, rather than the risk neutral measure, and implies profits and losses. Furthermore the rate of return on capital that shareholders require must be paid from profits. Profits are taxable and losses provide tax credits. Here we extend the semi-replication approach of Burgard and Kjaer (2013) and the capital formalism (KVA) of Green, Kenyon, and Dennis (2014) to cover credit risk warehousing and tax, formalized as double-semi-replication and TVA (Tax Valuation Adjustment) to enable quantification."
pub.1175653194,Optimal scheduling study of green warehousing microgrid based on improved sparrow search algorithm,"Combining green warehousing with wind-solar-storage systems can enhance economic power consumption, energy saving, and emission reduction in green warehousing. To achieve efficient and stable operation of the wind-solar-storage microgrid, this paper proposes an optimal microgrid scheduling strategy based on the Improved Sparrow Algorithm (ISSA). Firstly, a comprehensive benefit model is established based on the economic and environmental benefits of microgrid daily operation. Then, an innovative improved sparrow search algorithm is proposed, which aims to improve the global search and local search capability of the microgrid scheduling problem by introducing improvements such as Logistic-Circle chaotic mapping, Bottle Sea Sheath swarm optimization algorithm, dynamic inertia weights, water wave dynamic factor, and Cauchy-Gaussian variational strategy. Finally, the microgrid optimal scheduling model is solved by the improved sparrow search algorithm and compared with other algorithms. In this paper, Matlab 2016b is used for simulation, and the simulation results show that the ISSA algorithm outperforms other algorithms in terms of solution stability and optimization search capability. Under three modes of operation, ISSA improves the microgrid operation revenue by 6.29%, 5.98%, and 6.31% at least. Therefore, the optimal scheduling scheme obtained based on ISSA improves the daily operating total revenue and the system operation stability of the microgrid."
pub.1123834860,Green Intelligent Logistics Sorting System in Big Data Environment,"By referring to the current sorting process of logistics sorting equipment, combined with emerging technologies, green concepts and big data statistics, it is possible to predict the trend of future sorting systems and integrate existing technologies. First, investigate and research existing logistics warehousing. Next, the intelligence and automation of existing intelligent sorting are investigated. After investigating, on the basis of the above, this study analyzes the trend of the future sorting system and combines with the concept of green logistics. It optimized classification under principles of green warehousing conceptual to make the classification more efficient, more space-saving and more convenient; it uses the big data statistics technology to collect logistics information, provides information to the logistics company to re-plan the sorting point, and feedback to the electronic merchants to obtain the location of different kinds of online shopping products in each region, and make it possible to purchase goods in a targeted manner."
pub.1138924358,Impact of Green Supply Chain Management Practices on Employee Engagement and Organizational Commitment: Mediating Role of Firm Performance,"This study extends the knowledge in green supply chain research by investigating the impacts of green supply chain management (GSCM) practices on employee engagement and organizational commitment through firm performance. The 268 respondents included in this study were employees of firms that implemented GSCM in Thailand. Our structural model was analysed using partial least squares structural equation model (PLS-SEM). The results revealed that only social and operating performance mediated the impact of four different GSCM practices on employee engagement and organizational commitment, including environmental education, green marketing and green warehousing and distribution which have positive effects, and green manufacturing which has a negative effect on firm performance. Though these four GSCM practices are reported to have a significant influence on environmental and marketing performance, these two aspects of performance failed to mediate the relationship of these practices with employee engagement and organizational commitment. The results suggest that in order to enhance employee engagement and organizational commitment, firms should invest more in GSCM practice drivers of social and operating performance. These include environmental education, green marketing and green warehousing and distribution. Thus, we explained more clearly the mechanisms under which GSCM practices influence employee engagement and organizational commitment."
pub.1138908632,Sustainable Logistics Systems,"<p>Green logistics has much value for our societal development. The essential task is helping build a sustainable economy. Due to environmental impact economic activities bring and sustainable development and the requirement for logistics activities, the green logistics system must include green supply, green warehousing or distribution, green packaging, green transportation, the greening of sales logistics, remanufacturing of used products, and waste recycling. It is necessary to take corresponding countermeasures to build a scientific system for the development of green logistics, which is a necessity for modern logistics.</p>"
pub.1034731164,Green Supply Chain Design Considering Warehousing and Transportation,"Green supply chain design considers besides costs and service level as well the environmental impact. There is a trade-off in terms of costs and environmental impact between the size of warehouses and the transport mode and transport frequency. High frequent deliveries with trucks result in high emission during transport, but low emission during the storage process. Less frequent delivery with trains or ships have a lower emission during transport, but the items must be stored for a longer time and so need more space in a warehouse. The consequences are illustrated with a case study. The total CO2 emission and the eco-efficiency are calculated."
pub.1046411702,Application of DAS in Cold Chain Logistics Warehousing System Based on WMS,"To meet the JIT, variety and high frequency requirements of modern cold chain logistics, and application of digital assorting system (DAS) in cold chain logistics warehousing system is studied in this paper. The facilities requirements and its layout are suggested and the key data form is designed to support the DAS system. Wireless weighing system is added to get the weight data opportunely for the unstable weight of commodities in cold chain logistics system. The process of DAS is designed based on WMS and the rush order picking process is provided to achieve an accurate, safe, green and efficient cold chain logistics warehousing system."
pub.1163752603,Greening warehouses through energy efficiency and environmental impact reduction: a conceptual framework based on a systematic literature review," Purpose The purpose of this paper is to propose a framework of green strategies as a combination of energy-efficiency measures and solutions towards environmental impact reduction for improving environmental sustainability at logistics sites. Such measures are examined by discussing the related impacts, motivations and barriers that could influence the measures' adoption. Starting from the framework, directions for future research in this field are outlined.   Design/methodology/approach The proposed framework was developed starting from a systematic literature review (SLR) approach on 60 papers published from 2008 to 2022 in international peer-reviewed journals or conference proceedings.   Findings The framework identifies six main areas of intervention (“green strategies”) towards green warehousing, namely Building, Utilities, Lighting, Material Handling and Automation, Materials and Operational Practices. For each strategy, specific energy-efficiency measures and solutions towards environmental impact reduction are further pinpointed. In most cases, “green-gold” measures emerge as the most appealing, entailing environmental and economic benefits at the same time. Finally, for each measure the relationship with the measures' primary impacts is discussed.   Originality/value From an academic viewpoint, the framework fills a major gap in the scientific literature since, for the first time, this study elaborates the concept of green warehousing as a result of energy-efficiency measures and solutions towards environmental impact reduction. A classification of the main areas of intervention (“green strategies”) is proposed by adopting a holistic approach. From a managerial perspective, the paper addresses a compelling need of practitioners – e.g. logistics service providers (LSPs), manufacturers and retailers – for practices and solutions towards greener warehousing processes to increase energy efficiency and decrease the environmental impact of the practitioners' logistics facilities. In this sense, the proposed framework can provide valuable support for logistics managers that are about to approach the challenge of turning the managers' warehouses into greener nodes of the managers' supply chains. "
pub.1123257223,Research on Big Data Model of Urban and Rural Cold Chain Storage and Distribution in Jilin Province Based on Low Carbon Perspective,"Logistics involves production, warehousing, distribution, sales, etc., all major links have become the industrial supply chain, resulting in a large number, a wide variety and complex big data. Under the concept of low carbon and environmental protection, the urban and rural cold chain distribution in Jilin Province should also respond to the green development policy, find laws from warehousing and distribution big data, and find a path of resource conservation and cost control. Based on this, the paper relies on Hadoop to design a big data processing platform for cold chain logistics distribution and warehousing in Jilin Province, and put data blocks into data nodes to achieve cold chain logistics data analysis and improve data processing efficiency."
pub.1130309914,Green Warehouse Performance Measurement Model for 3PL Warehousing,"The usage level of outsourcing logistics services in Indonesia from year to year was grow continuously. It makes logistics service outsourcing companies have to compete in terms of improving services to consumers by evaluating the performance level of logistics services offered. By evaluating the performance level of the logistics service outsourcing company (3PL Warehouse), it is expected that the warehouse performance level will achieve the target. In addition, evaluating the level of performance of logistics services is expected to make outsourcing companies get advantages. Therefore, this study integrated two models that were used to measure the Warehouse KPI, namely Supply Chain Operation Reference (SCOR) and Analytical Hierarchy Process (AHP) by considering green warehousing criteria. By using these two models, the result was in the form of performance metrics that functioned as a scale to evaluate and measure the performance of the warehouse."
pub.1132182928,THE IMPACT OF SUSTAINABLE DEVELOPMENT ON WAREHOUSING,"The sustainable development is very emerging topic in the last two decades. This global trend has implications for the development of warehouse systems and technologies and the purpose of this article is to reveal the impact of sustainable development on green logistics practices in warehouses and the formation of sustainable warehouse systems. For this purpose, a literature reviews of sustainable or “green” warehouse is made. Also, the impact of the warehouse on the environment during the stages of construction and exploitation is researched. Other important issues concern the practices and technologies used in the warehouse to reduce energy consumption and harmful emissions. Last but not least a review of the legislative measures and certification methods for the construction and design of sustainable warehouses is made. In conclusion the guidelines for the state of development of sustainable logistics practices in warehousing in Bulgaria are given."
pub.1171236614,Towards Sustainable IT Infrastructure: Integrating Green Computing with Data Warehouse and Big Data Technologies to Enhance Efficiency and Environmental Responsibility,"This research examines the integration of green computing practices within data warehousing and big data technologies, focusing on their effects on organizational efficiency and environmental responsibility. The increasing reliance on information technology in business operations has led to significant environmental implications, including increased energy consumption and carbon emissions. This study explores how sustainable IT practices, specifically green computing, can be effectively integrated with data warehouses and big data technologies to address these challenges. A quantitative research methodology was employed, utilizing a structured questionnaire distributed among 389 IT professionals selected through purposive sampling. The data collected were analyzed using Partial Least Squares Structural Equation Modeling (PLS-SEM) to identify relationships between green computing integration, energy consumption, carbon emissions, and operational efficiency. Findings from the study indicate a significant negative relationship between green computing practices and energy consumption and emissions, suggesting that integrating green computing can substantially reduce environmental impacts. Moreover, a positive correlation was found between green computing integration and operational efficiency, highlighting the operational benefits of sustainable IT practices. Despite potential challenges such as initial costs and expertise requirements, the benefits of integrating green computing within data warehousing and big data technologies are clear, offering pathways to enhanced sustainability and efficiency. The study concludes that adopting green computing practices is a strategic move towards environmental responsibility and a means to achieve operational improvements and cost savings. Recommendations include developing comprehensive green computing strategies, investing in energy-efficient technologies, enhancing employee expertise in sustainable practices, and continuously monitoring and optimizing IT infrastructures for sustainability."
pub.1160294669,Green Supply Chain Management and Organizational Performance of Fast-Moving Consumer Goods Firms in Lagos Nigeria,"Purpose: The fast-moving consumer goods firms plays a vital role in the microeconomic and macroeconomic sectored of every economy. However, these organisations are accused of polluting the environment and engaging in practices that are not sustainable. The firms have performed below expectations attributable to non-compliance with green supply management such as green procurement, green distribution, green warehousing, materials management and reverse logistics. This study therefore investigated the effect of green supply chain management on the performance of fast-moving consumer goods in Lagos State, Nigeria.
 Methodology: The study adopted a survey research design. The population of the study was 418 middle and top-level management staff from selected quoted fast-moving consumer goods firms in Lagos State, Nigeria. The study adopted the total enumeration method. Data was collected using a valid and reliable questionnaire with a Cronbach’s alpha coefficients ranging from 0.700 to 0.892. The response rate was 100%. Data were analysed using both descriptive and inferential statistics (Multiple regression analysis).
 Findings: Findings revealed that green supply chain management had positive and significant effect on the performance of selected fast-moving consumer goods companies in Lagos State, Nigeria (Adj. R2 = 0.482, F (5, 407) = 77.600, p < 0.05). The study concluded that green supply chain management practices enhanced organisational performance of selected fast-moving consumer goods companies in Lagos State, Nigeria.
 Recommendations: The study therefore recommended that management of fast-moving consumer goods firms in Nigeria should prioritise the implementation of green procurement, green warehousing, material management, and reverse logistics practices to enhance their overall performance. Also, the management of consumer goods firms in Lagos State should concentrate on optimising their material management processes, such as inventory control, demand forecasting, and supplier collaboration.
  "
